	SubjectID1	SubjectID2	Group1	Group2	Distance
25427	SRR7014183	SRR7013955	Crohn's disease	Crohn's disease	0.6948776269361041
25428	SRR7014183	SRR7013956	Crohn's disease	Crohn's disease	0.7011141688940155
25429	SRR7014183	SRR7013958	Crohn's disease	Crohn's disease	0.6662216037774047
25430	SRR7014183	SRR7013959	Crohn's disease	Crohn's disease	0.567220427819269
25431	SRR7014183	SRR7013960	Crohn's disease	Crohn's disease	0.5877214977311759
25432	SRR7014183	SRR7013961	Crohn's disease	Crohn's disease	0.6842744330746411
25433	SRR7014183	SRR7013969	Crohn's disease	Crohn's disease	0.5342969067383453
25434	SRR7014183	SRR7013970	Crohn's disease	Crohn's disease	0.4966119480959578
25435	SRR7014183	SRR7013971	Crohn's disease	Crohn's disease	0.49634071166767907
25436	SRR7014183	SRR7013972	Crohn's disease	Crohn's disease	0.5358184976479743
25437	SRR7014183	SRR7013975	Crohn's disease	Crohn's disease	0.5557510091576605
25438	SRR7014183	SRR7013976	Crohn's disease	Crohn's disease	0.5628579149007554
25439	SRR7014183	SRR7013977	Crohn's disease	Crohn's disease	0.5847999369544475
25440	SRR7014183	SRR7013985	Crohn's disease	Crohn's disease	0.5519457269812666
25441	SRR7014183	SRR7013986	Crohn's disease	Crohn's disease	0.6310618589071512
25442	SRR7014183	SRR7013990	Crohn's disease	Crohn's disease	0.5285375096301447
25443	SRR7014183	SRR7013991	Crohn's disease	Crohn's disease	0.5807952764103053
25444	SRR7014183	SRR7013992	Crohn's disease	Crohn's disease	0.6616586556355547
25445	SRR7014183	SRR7013993	Crohn's disease	Crohn's disease	0.5994812692573827
25446	SRR7014183	SRR7013994	Crohn's disease	Crohn's disease	0.5931748703788159
25447	SRR7014183	SRR7013995	Crohn's disease	Crohn's disease	0.5846444426895946
25448	SRR7014183	SRR7013996	Crohn's disease	Crohn's disease	0.6819648166391064
25449	SRR7014183	SRR7013997	Crohn's disease	Crohn's disease	0.632994058161742
25450	SRR7014183	SRR7013998	Crohn's disease	Crohn's disease	0.6594505852743646
25451	SRR7014183	SRR7013999	Crohn's disease	Crohn's disease	0.6533502295116879
25452	SRR7014183	SRR7014000	Crohn's disease	Crohn's disease	0.6564793362282388
25453	SRR7014183	SRR7014001	Crohn's disease	Crohn's disease	0.6848255962899581
25454	SRR7014183	SRR7014003	Crohn's disease	Crohn's disease	0.6579978101055505
25455	SRR7014183	SRR7014004	Crohn's disease	Crohn's disease	0.7204342653078806
25456	SRR7014183	SRR7014005	Crohn's disease	Crohn's disease	0.6586606256253122
25457	SRR7014183	SRR7014006	Crohn's disease	Crohn's disease	0.7121990595707305
25458	SRR7014183	SRR7014007	Crohn's disease	Crohn's disease	0.5698207276345572
25459	SRR7014183	SRR7014009	Crohn's disease	Crohn's disease	0.5478900736539711
25460	SRR7014183	SRR7014010	Crohn's disease	Crohn's disease	0.6004058862500975
25461	SRR7014183	SRR7014014	Crohn's disease	Crohn's disease	0.6950293490410506
25462	SRR7014183	SRR7014015	Crohn's disease	Crohn's disease	0.5099400278746042
25463	SRR7014183	SRR7014016	Crohn's disease	Crohn's disease	0.6378804234349704
25464	SRR7014183	SRR7014017	Crohn's disease	Crohn's disease	0.693827943852121
25465	SRR7014183	SRR7014018	Crohn's disease	Crohn's disease	0.6479303228652012
25466	SRR7014183	SRR7014023	Crohn's disease	Crohn's disease	0.5877040047359255
25467	SRR7014183	SRR7014024	Crohn's disease	Crohn's disease	0.6300347247938044
25468	SRR7014183	SRR7014025	Crohn's disease	Crohn's disease	0.6516183925920026
25469	SRR7014183	SRR7014026	Crohn's disease	Crohn's disease	0.6157840287282159
25470	SRR7014183	SRR7014027	Crohn's disease	Crohn's disease	0.5603608031097219
25471	SRR7014183	SRR7014028	Crohn's disease	Crohn's disease	0.5785000503506403
25472	SRR7014183	SRR7014032	Crohn's disease	Crohn's disease	0.7085376930819227
25473	SRR7014183	SRR7014033	Crohn's disease	Crohn's disease	0.618234633913411
25474	SRR7014183	SRR7014034	Crohn's disease	Crohn's disease	0.6530768329367785
25475	SRR7014183	SRR7014035	Crohn's disease	Crohn's disease	0.7136485460380606
25476	SRR7014183	SRR7014036	Crohn's disease	Crohn's disease	0.6524247287880217
25477	SRR7014183	SRR7014037	Crohn's disease	Crohn's disease	0.6449661216156058
25478	SRR7014183	SRR7014043	Crohn's disease	Crohn's disease	0.5650120197448242
25479	SRR7014183	SRR7014044	Crohn's disease	Crohn's disease	0.6872188500828181
25480	SRR7014183	SRR7014045	Crohn's disease	Crohn's disease	0.6155601452953551
25481	SRR7014183	SRR7014046	Crohn's disease	Crohn's disease	0.6494072817692049
25482	SRR7014183	SRR7014047	Crohn's disease	Crohn's disease	0.6852860425422784
25483	SRR7014183	SRR7014048	Crohn's disease	Crohn's disease	0.6611832819896337
25484	SRR7014183	SRR7014049	Crohn's disease	Crohn's disease	0.5630707179696163
25485	SRR7014183	SRR7014050	Crohn's disease	Crohn's disease	0.6196298024929342
25486	SRR7014183	SRR7014051	Crohn's disease	Crohn's disease	0.6172298537807694
25487	SRR7014183	SRR7014052	Crohn's disease	Crohn's disease	0.7206017423830593
25488	SRR7014183	SRR7014053	Crohn's disease	Crohn's disease	0.6688449059059951
25489	SRR7014183	SRR7014055	Crohn's disease	Crohn's disease	0.5806638152374625
25490	SRR7014183	SRR7014056	Crohn's disease	Crohn's disease	0.6718579217311585
25491	SRR7014183	SRR7014057	Crohn's disease	Crohn's disease	0.6342046579496732
25492	SRR7014183	SRR7014058	Crohn's disease	Crohn's disease	0.7568020330951561
25493	SRR7014183	SRR7014059	Crohn's disease	Crohn's disease	0.5762157808336458
25494	SRR7014183	SRR7014060	Crohn's disease	Crohn's disease	0.6558152027395833
25495	SRR7014183	SRR7014061	Crohn's disease	Crohn's disease	0.6633463576083355
25496	SRR7014183	SRR7014062	Crohn's disease	Crohn's disease	0.6668910401586965
25497	SRR7014183	SRR7014066	Crohn's disease	Crohn's disease	0.6486671879831234
25498	SRR7014183	SRR7014067	Crohn's disease	Crohn's disease	0.6597477449894121
25499	SRR7014183	SRR7014068	Crohn's disease	Crohn's disease	0.7031514573141822
25500	SRR7014183	SRR7014072	Crohn's disease	Crohn's disease	0.7000961879661675
25501	SRR7014183	SRR7014073	Crohn's disease	Crohn's disease	0.6953189998437339
25502	SRR7014183	SRR7014074	Crohn's disease	Crohn's disease	0.6573341793012304
25503	SRR7014183	SRR7014075	Crohn's disease	Crohn's disease	0.6112106379159258
25504	SRR7014183	SRR7014076	Crohn's disease	Crohn's disease	0.5919633469155106
25505	SRR7014183	SRR7014077	Crohn's disease	Crohn's disease	0.6611108357580848
25506	SRR7014183	SRR7014078	Crohn's disease	Crohn's disease	0.5385002406616461
25507	SRR7014183	SRR7014082	Crohn's disease	Crohn's disease	0.6531804673772992
25508	SRR7014183	SRR7014083	Crohn's disease	Crohn's disease	0.6548578089602345
25509	SRR7014183	SRR7014084	Crohn's disease	Crohn's disease	0.7038302575085594
25510	SRR7014183	SRR7014085	Crohn's disease	Crohn's disease	0.7064847441267196
25511	SRR7014183	SRR7014086	Crohn's disease	Crohn's disease	0.7161999754691017
25512	SRR7014183	SRR7014087	Crohn's disease	Crohn's disease	0.5891506394094429
25513	SRR7014183	SRR7014089	Crohn's disease	Crohn's disease	0.6024286870332954
25514	SRR7014183	SRR7014090	Crohn's disease	Crohn's disease	0.617766649015575
25515	SRR7014183	SRR7014091	Crohn's disease	Crohn's disease	0.6534950685556218
25516	SRR7014183	SRR7014092	Crohn's disease	Crohn's disease	0.6041287777387614
25517	SRR7014183	SRR7014093	Crohn's disease	Crohn's disease	0.5767023087743606
25518	SRR7014183	SRR7014097	Crohn's disease	Crohn's disease	0.6578928200478937
25519	SRR7014183	SRR7014098	Crohn's disease	Crohn's disease	0.5591968588308137
25520	SRR7014183	SRR7014099	Crohn's disease	Crohn's disease	0.5675015515713348
25521	SRR7014183	SRR7014101	Crohn's disease	Crohn's disease	0.7132235062075911
25522	SRR7014183	SRR7014102	Crohn's disease	Crohn's disease	0.6635719161872887
25523	SRR7014183	SRR7014103	Crohn's disease	Crohn's disease	0.5939415059367068
25524	SRR7014183	SRR7014110	Crohn's disease	Crohn's disease	0.5507987288700505
25525	SRR7014183	SRR7014111	Crohn's disease	Crohn's disease	0.6482719535815276
25526	SRR7014183	SRR7014112	Crohn's disease	Crohn's disease	0.6361398287202193
25527	SRR7014183	SRR7014114	Crohn's disease	Crohn's disease	0.5660499625294909
25528	SRR7014183	SRR7014115	Crohn's disease	Crohn's disease	0.5936171733565487
25529	SRR7014183	SRR7014120	Crohn's disease	Crohn's disease	0.6336012986986238
25530	SRR7014183	SRR7014121	Crohn's disease	Crohn's disease	0.6993179620311708
25531	SRR7014183	SRR7014123	Crohn's disease	Crohn's disease	0.6151429658712151
25532	SRR7014183	SRR7014124	Crohn's disease	Crohn's disease	0.6328565154156349
25533	SRR7014183	SRR7014128	Crohn's disease	Crohn's disease	0.664939936758515
25534	SRR7014183	SRR7014129	Crohn's disease	Crohn's disease	0.6339443857583916
25535	SRR7014183	SRR7014133	Crohn's disease	Crohn's disease	0.6359285155040456
25536	SRR7014183	SRR7014134	Crohn's disease	Crohn's disease	0.5278557876986548
25537	SRR7014183	SRR7014135	Crohn's disease	Crohn's disease	0.7249282511832842
25538	SRR7014183	SRR7014136	Crohn's disease	Crohn's disease	0.7196096041214374
25539	SRR7014183	SRR7014137	Crohn's disease	Crohn's disease	0.7056605058362473
25540	SRR7014183	SRR7014138	Crohn's disease	Crohn's disease	0.6436840821082576
25541	SRR7014183	SRR7014139	Crohn's disease	Crohn's disease	0.7132546770800545
25542	SRR7014183	SRR7014140	Crohn's disease	Crohn's disease	0.7183872323309053
25543	SRR7014183	SRR7014141	Crohn's disease	Crohn's disease	0.6302157255568266
25544	SRR7014183	SRR7014142	Crohn's disease	Crohn's disease	0.520121951321714
25545	SRR7014183	SRR7014143	Crohn's disease	Crohn's disease	0.501178673921861
25546	SRR7014183	SRR7014144	Crohn's disease	Crohn's disease	0.5507527578095524
25547	SRR7014183	SRR7014145	Crohn's disease	Crohn's disease	0.5281196802551416
25548	SRR7014183	SRR7014146	Crohn's disease	Crohn's disease	0.5498078366872454
25549	SRR7014183	SRR7014150	Crohn's disease	Crohn's disease	0.5417812889280622
25550	SRR7014183	SRR7014151	Crohn's disease	Crohn's disease	0.6626559785160874
25551	SRR7014183	SRR7014152	Crohn's disease	Crohn's disease	0.6904810374522334
25552	SRR7014183	SRR7014159	Crohn's disease	Crohn's disease	0.6208406968288279
25553	SRR7014183	SRR7014160	Crohn's disease	Crohn's disease	0.6751370453510869
25554	SRR7014183	SRR7014162	Crohn's disease	Crohn's disease	0.6179273734251463
25555	SRR7014183	SRR7014163	Crohn's disease	Crohn's disease	0.6096782531049246
25556	SRR7014183	SRR7014167	Crohn's disease	Crohn's disease	0.6524261041349486
25557	SRR7014183	SRR7014168	Crohn's disease	Crohn's disease	0.7139219921168284
25558	SRR7014183	SRR7014177	Crohn's disease	Crohn's disease	0.4867071631520838
25559	SRR7014183	SRR7014189	Crohn's disease	Crohn's disease	0.5080635514970919
25560	SRR7014183	SRR7014190	Crohn's disease	Crohn's disease	0.5399754443080376
25561	SRR7014183	SRR7014191	Crohn's disease	Crohn's disease	0.5613952464268369
25562	SRR7014183	SRR7014192	Crohn's disease	Crohn's disease	0.5248346349281042
25563	SRR7014183	SRR7014193	Crohn's disease	Crohn's disease	0.5987105087312142
25564	SRR7014183	SRR7014194	Crohn's disease	Crohn's disease	0.6398289043432436
25565	SRR7014183	SRR7014195	Crohn's disease	Crohn's disease	0.4709260105684189
25566	SRR7014183	SRR7014196	Crohn's disease	Crohn's disease	0.6308521469662187
25567	SRR7014183	SRR7014201	Crohn's disease	Crohn's disease	0.7374543443533645
25568	SRR7014183	SRR7014202	Crohn's disease	Crohn's disease	0.5129451070949568
25569	SRR7014183	SRR7013957	Crohn's disease	Crohn's disease	0.7173632214652677
25570	SRR7014183	SRR7013962	Crohn's disease	Crohn's disease	0.6247782166117094
25571	SRR7014183	SRR7013963	Crohn's disease	Crohn's disease	0.6392994212327825
25572	SRR7014183	SRR7013964	Crohn's disease	Crohn's disease	0.6138052578341119
25573	SRR7014183	SRR7013965	Crohn's disease	Crohn's disease	0.6788294485921788
25574	SRR7014183	SRR7013966	Crohn's disease	Crohn's disease	0.7987869697995176
25575	SRR7014183	SRR7013967	Crohn's disease	Crohn's disease	0.7087218660119755
25576	SRR7014183	SRR7013968	Crohn's disease	Crohn's disease	0.6600794667510725
25577	SRR7014183	SRR7013973	Crohn's disease	Crohn's disease	0.567543374977277
25578	SRR7014183	SRR7013974	Crohn's disease	Crohn's disease	0.5765597438488239
25579	SRR7014183	SRR7013978	Crohn's disease	Crohn's disease	0.5517022343963511
25580	SRR7014183	SRR7013987	Crohn's disease	Crohn's disease	0.46533545969064827
25581	SRR7014183	SRR7013988	Crohn's disease	Crohn's disease	0.5462356609480694
25582	SRR7014183	SRR7013989	Crohn's disease	Crohn's disease	0.6332004958009946
25583	SRR7014183	SRR7014008	Crohn's disease	Crohn's disease	0.6878398772731261
25584	SRR7014183	SRR7014011	Crohn's disease	Crohn's disease	0.562552375665673
25585	SRR7014183	SRR7014012	Crohn's disease	Crohn's disease	0.5261054636563265
25586	SRR7014183	SRR7014013	Crohn's disease	Crohn's disease	0.6213870269883844
25587	SRR7014183	SRR7014019	Crohn's disease	Crohn's disease	0.7068784947157868
25588	SRR7014183	SRR7014020	Crohn's disease	Crohn's disease	0.6427975481366245
25589	SRR7014183	SRR7014021	Crohn's disease	Crohn's disease	0.5787768863716872
25590	SRR7014183	SRR7014022	Crohn's disease	Crohn's disease	0.7263908608659533
25591	SRR7014183	SRR7014029	Crohn's disease	Crohn's disease	0.6510626285745315
25592	SRR7014183	SRR7014030	Crohn's disease	Crohn's disease	0.569927135347566
25593	SRR7014183	SRR7014031	Crohn's disease	Crohn's disease	0.7028306864432532
25594	SRR7014183	SRR7014038	Crohn's disease	Crohn's disease	0.6644678082229035
25595	SRR7014183	SRR7014039	Crohn's disease	Crohn's disease	0.654199834028061
25596	SRR7014183	SRR7014040	Crohn's disease	Crohn's disease	0.6304373487818932
25597	SRR7014183	SRR7014041	Crohn's disease	Crohn's disease	0.6241964276935672
25598	SRR7014183	SRR7014042	Crohn's disease	Crohn's disease	0.616740205170192
25599	SRR7014183	SRR7014054	Crohn's disease	Crohn's disease	0.6376590050919253
25600	SRR7014183	SRR7014063	Crohn's disease	Crohn's disease	0.6476837499204613
25601	SRR7014183	SRR7014064	Crohn's disease	Crohn's disease	0.6471666826600506
25602	SRR7014183	SRR7014065	Crohn's disease	Crohn's disease	0.6484439022563072
25603	SRR7014183	SRR7014069	Crohn's disease	Crohn's disease	0.6341464191417808
25604	SRR7014183	SRR7014070	Crohn's disease	Crohn's disease	0.5464747633129328
25605	SRR7014183	SRR7014071	Crohn's disease	Crohn's disease	0.5634000690039292
25606	SRR7014183	SRR7014079	Crohn's disease	Crohn's disease	0.6685095373602976
25607	SRR7014183	SRR7014080	Crohn's disease	Crohn's disease	0.6294038870498144
25608	SRR7014183	SRR7014081	Crohn's disease	Crohn's disease	0.6616194631253948
25609	SRR7014183	SRR7014088	Crohn's disease	Crohn's disease	0.5788387831075685
25610	SRR7014183	SRR7014094	Crohn's disease	Crohn's disease	0.6611847209811572
25611	SRR7014183	SRR7014095	Crohn's disease	Crohn's disease	0.49945438202462483
25612	SRR7014183	SRR7014096	Crohn's disease	Crohn's disease	0.6045484091565009
25613	SRR7014183	SRR7014100	Crohn's disease	Crohn's disease	0.6513532214453464
25614	SRR7014183	SRR7014104	Crohn's disease	Crohn's disease	0.6262779858470063
25615	SRR7014183	SRR7014105	Crohn's disease	Crohn's disease	0.6448789709343515
25616	SRR7014183	SRR7014106	Crohn's disease	Crohn's disease	0.7079951402313176
25617	SRR7014183	SRR7014107	Crohn's disease	Crohn's disease	0.6060878105561405
25618	SRR7014183	SRR7014108	Crohn's disease	Crohn's disease	0.648390251713938
25619	SRR7014183	SRR7014109	Crohn's disease	Crohn's disease	0.5370524261332369
25620	SRR7014183	SRR7014113	Crohn's disease	Crohn's disease	0.6661618901515661
25621	SRR7014183	SRR7014116	Crohn's disease	Crohn's disease	0.667527240140205
25622	SRR7014183	SRR7014117	Crohn's disease	Crohn's disease	0.7467365298210582
25623	SRR7014183	SRR7014122	Crohn's disease	Crohn's disease	0.5434829364099606
25624	SRR7014183	SRR7014125	Crohn's disease	Crohn's disease	0.6126630344819802
25625	SRR7014183	SRR7014126	Crohn's disease	Crohn's disease	0.5212144594169975
25626	SRR7014183	SRR7014127	Crohn's disease	Crohn's disease	0.6269503369687972
25627	SRR7014183	SRR7014131	Crohn's disease	Crohn's disease	0.6380671531942068
25628	SRR7014183	SRR7014132	Crohn's disease	Crohn's disease	0.5195144836061578
25629	SRR7014183	SRR7014147	Crohn's disease	Crohn's disease	0.6840267125828597
25630	SRR7014183	SRR7014148	Crohn's disease	Crohn's disease	0.6651973318935547
25631	SRR7014183	SRR7014149	Crohn's disease	Crohn's disease	0.7009949489952108
25632	SRR7014183	SRR7014153	Crohn's disease	Crohn's disease	0.6023028021453007
25633	SRR7014183	SRR7014154	Crohn's disease	Crohn's disease	0.6131371465778818
25634	SRR7014183	SRR7014155	Crohn's disease	Crohn's disease	0.719702290868959
25635	SRR7014183	SRR7014156	Crohn's disease	Crohn's disease	0.6213061565855293
25636	SRR7014183	SRR7014157	Crohn's disease	Crohn's disease	0.636759183340151
25637	SRR7014183	SRR7014158	Crohn's disease	Crohn's disease	0.6231351203131938
25638	SRR7014183	SRR7014161	Crohn's disease	Crohn's disease	0.571413271367859
25639	SRR7014183	SRR7014166	Crohn's disease	Crohn's disease	0.5295868792313626
25640	SRR7014183	SRR7014169	Crohn's disease	Crohn's disease	0.6753303948579662
25641	SRR7014183	SRR7014170	Crohn's disease	Crohn's disease	0.5615738647570656
25642	SRR7014183	SRR7014171	Crohn's disease	Crohn's disease	0.654936617084486
25643	SRR7014183	SRR7014172	Crohn's disease	Crohn's disease	0.6209877034872394
25644	SRR7014183	SRR7014173	Crohn's disease	Crohn's disease	0.6590318127745265
25645	SRR7014183	SRR7014174	Crohn's disease	Crohn's disease	0.6083777170978047
25646	SRR7014183	SRR7014178	Crohn's disease	Crohn's disease	0.6307277887235088
25647	SRR7014183	SRR7014179	Crohn's disease	Crohn's disease	0.5875801506503421
25648	SRR7014183	SRR7014180	Crohn's disease	Crohn's disease	0.48115397366192764
25649	SRR7014183	SRR7014181	Crohn's disease	Crohn's disease	0.5589654646364317
25650	SRR7014183	SRR7014182	Crohn's disease	Crohn's disease	0.6246770275713444
25651	SRR7014184	SRR7013953	Crohn's disease	Crohn's disease	0.6541476511887065
25652	SRR7014184	SRR7013954	Crohn's disease	Crohn's disease	0.5757067537535588
25653	SRR7014184	SRR7013955	Crohn's disease	Crohn's disease	0.6083258721161812
25654	SRR7014184	SRR7013956	Crohn's disease	Crohn's disease	0.6394059371074957
25655	SRR7014184	SRR7013958	Crohn's disease	Crohn's disease	0.6068668187905416
25656	SRR7014184	SRR7013959	Crohn's disease	Crohn's disease	0.473953336504986
25657	SRR7014184	SRR7013960	Crohn's disease	Crohn's disease	0.5440758925050002
25658	SRR7014184	SRR7013961	Crohn's disease	Crohn's disease	0.5700041412357996
25659	SRR7014184	SRR7013969	Crohn's disease	Crohn's disease	0.5936004372083069
25660	SRR7014184	SRR7013970	Crohn's disease	Crohn's disease	0.5337841236797757
25661	SRR7014184	SRR7013971	Crohn's disease	Crohn's disease	0.4515261883535715
25662	SRR7014184	SRR7013972	Crohn's disease	Crohn's disease	0.44460077027341854
25663	SRR7014184	SRR7013975	Crohn's disease	Crohn's disease	0.4467200664624578
25664	SRR7014184	SRR7013976	Crohn's disease	Crohn's disease	0.43041612903809917
25665	SRR7014184	SRR7013977	Crohn's disease	Crohn's disease	0.568558959440818
25666	SRR7014184	SRR7013985	Crohn's disease	Crohn's disease	0.4761567431568257
25667	SRR7014184	SRR7013986	Crohn's disease	Crohn's disease	0.5550008513077
25668	SRR7014184	SRR7013990	Crohn's disease	Crohn's disease	0.5475312338089058
25669	SRR7014184	SRR7013991	Crohn's disease	Crohn's disease	0.48559734405188365
25670	SRR7014184	SRR7013992	Crohn's disease	Crohn's disease	0.5598504181667503
25671	SRR7014184	SRR7013993	Crohn's disease	Crohn's disease	0.4624521788784847
25672	SRR7014184	SRR7013994	Crohn's disease	Crohn's disease	0.4826262269833579
25673	SRR7014184	SRR7013995	Crohn's disease	Crohn's disease	0.5485275390734853
25674	SRR7014184	SRR7013996	Crohn's disease	Crohn's disease	0.6189864489219353
25675	SRR7014184	SRR7013997	Crohn's disease	Crohn's disease	0.5895676722969807
25676	SRR7014184	SRR7013998	Crohn's disease	Crohn's disease	0.5935501186025717
25677	SRR7014184	SRR7013999	Crohn's disease	Crohn's disease	0.6021977435436695
25678	SRR7014184	SRR7014000	Crohn's disease	Crohn's disease	0.6243376913807412
25679	SRR7014184	SRR7014001	Crohn's disease	Crohn's disease	0.6251935006106385
25680	SRR7014184	SRR7014003	Crohn's disease	Crohn's disease	0.6366762779396806
25681	SRR7014184	SRR7014004	Crohn's disease	Crohn's disease	0.6875492655561241
25682	SRR7014184	SRR7014005	Crohn's disease	Crohn's disease	0.6242421773183184
25683	SRR7014184	SRR7014006	Crohn's disease	Crohn's disease	0.6166695551183856
25684	SRR7014184	SRR7014007	Crohn's disease	Crohn's disease	0.5520463556701856
25685	SRR7014184	SRR7014009	Crohn's disease	Crohn's disease	0.49439457725751845
25686	SRR7014184	SRR7014010	Crohn's disease	Crohn's disease	0.5812732535991559
25687	SRR7014184	SRR7014014	Crohn's disease	Crohn's disease	0.6511341637240804
25688	SRR7014184	SRR7014015	Crohn's disease	Crohn's disease	0.4072461705223689
25689	SRR7014184	SRR7014016	Crohn's disease	Crohn's disease	0.5750019195471476
25690	SRR7014184	SRR7014017	Crohn's disease	Crohn's disease	0.6103199615912245
25691	SRR7014184	SRR7014018	Crohn's disease	Crohn's disease	0.5537866441037596
25692	SRR7014184	SRR7014023	Crohn's disease	Crohn's disease	0.5676662907139189
25693	SRR7014184	SRR7014024	Crohn's disease	Crohn's disease	0.58509725798224
25694	SRR7014184	SRR7014025	Crohn's disease	Crohn's disease	0.5798559350624675
25695	SRR7014184	SRR7014026	Crohn's disease	Crohn's disease	0.5363302809583504
25696	SRR7014184	SRR7014027	Crohn's disease	Crohn's disease	0.45480896653626235
25697	SRR7014184	SRR7014028	Crohn's disease	Crohn's disease	0.5202662556769541
25698	SRR7014184	SRR7014032	Crohn's disease	Crohn's disease	0.6649258440273911
25699	SRR7014184	SRR7014033	Crohn's disease	Crohn's disease	0.5620527659860294
25700	SRR7014184	SRR7014034	Crohn's disease	Crohn's disease	0.5010196784075543
25701	SRR7014184	SRR7014035	Crohn's disease	Crohn's disease	0.6686486975533323
25702	SRR7014184	SRR7014036	Crohn's disease	Crohn's disease	0.6424543124999398
25703	SRR7014184	SRR7014037	Crohn's disease	Crohn's disease	0.63526170566464
25704	SRR7014184	SRR7014043	Crohn's disease	Crohn's disease	0.48257546523624106
25705	SRR7014184	SRR7014044	Crohn's disease	Crohn's disease	0.6225636377082409
25706	SRR7014184	SRR7014045	Crohn's disease	Crohn's disease	0.58870431215843
25707	SRR7014184	SRR7014046	Crohn's disease	Crohn's disease	0.6293287521304686
25708	SRR7014184	SRR7014047	Crohn's disease	Crohn's disease	0.6013527664338953
25709	SRR7014184	SRR7014048	Crohn's disease	Crohn's disease	0.7536253797867827
25710	SRR7014184	SRR7014049	Crohn's disease	Crohn's disease	0.5476161846532155
25711	SRR7014184	SRR7014050	Crohn's disease	Crohn's disease	0.6092633580751319
25712	SRR7014184	SRR7014051	Crohn's disease	Crohn's disease	0.5870794874506684
25713	SRR7014184	SRR7014052	Crohn's disease	Crohn's disease	0.699172406175556
25714	SRR7014184	SRR7014053	Crohn's disease	Crohn's disease	0.6293494367533414
25715	SRR7014184	SRR7014055	Crohn's disease	Crohn's disease	0.5971006435197526
25716	SRR7014184	SRR7014056	Crohn's disease	Crohn's disease	0.6751322196877089
25717	SRR7014184	SRR7014057	Crohn's disease	Crohn's disease	0.7274163839936912
25718	SRR7014184	SRR7014058	Crohn's disease	Crohn's disease	0.8498271966867073
25719	SRR7014184	SRR7014059	Crohn's disease	Crohn's disease	0.5323395165472826
25720	SRR7014184	SRR7014060	Crohn's disease	Crohn's disease	0.6264852808965307
25721	SRR7014184	SRR7014061	Crohn's disease	Crohn's disease	0.6263840100177186
25722	SRR7014184	SRR7014062	Crohn's disease	Crohn's disease	0.6226260994799435
25723	SRR7014184	SRR7014066	Crohn's disease	Crohn's disease	0.5445505335839682
25724	SRR7014184	SRR7014067	Crohn's disease	Crohn's disease	0.5005720457006341
25725	SRR7014184	SRR7014068	Crohn's disease	Crohn's disease	0.6454917105656685
25726	SRR7014184	SRR7014072	Crohn's disease	Crohn's disease	0.7810031462903084
25727	SRR7014184	SRR7014073	Crohn's disease	Crohn's disease	0.6556077004257986
25728	SRR7014184	SRR7014074	Crohn's disease	Crohn's disease	0.5469287811791254
25729	SRR7014184	SRR7014075	Crohn's disease	Crohn's disease	0.5671394058345633
25730	SRR7014184	SRR7014076	Crohn's disease	Crohn's disease	0.483069626460477
25731	SRR7014184	SRR7014077	Crohn's disease	Crohn's disease	0.5779859146110163
25732	SRR7014184	SRR7014078	Crohn's disease	Crohn's disease	0.4549243591149472
25733	SRR7014184	SRR7014082	Crohn's disease	Crohn's disease	0.5258843863073536
25734	SRR7014184	SRR7014083	Crohn's disease	Crohn's disease	0.633715197705373
25735	SRR7014184	SRR7014084	Crohn's disease	Crohn's disease	0.5995052082849017
25736	SRR7014184	SRR7014085	Crohn's disease	Crohn's disease	0.6767401307597545
25737	SRR7014184	SRR7014086	Crohn's disease	Crohn's disease	0.7125310938744531
25738	SRR7014184	SRR7014087	Crohn's disease	Crohn's disease	0.5505497834571181
25739	SRR7014184	SRR7014089	Crohn's disease	Crohn's disease	0.5549760090515976
25740	SRR7014184	SRR7014090	Crohn's disease	Crohn's disease	0.571946957149313
25741	SRR7014184	SRR7014091	Crohn's disease	Crohn's disease	0.6610741661372957
25742	SRR7014184	SRR7014092	Crohn's disease	Crohn's disease	0.5343303141691229
25743	SRR7014184	SRR7014093	Crohn's disease	Crohn's disease	0.5694799468434538
25744	SRR7014184	SRR7014097	Crohn's disease	Crohn's disease	0.5292582185555565
25745	SRR7014184	SRR7014098	Crohn's disease	Crohn's disease	0.5140858585242397
25746	SRR7014184	SRR7014099	Crohn's disease	Crohn's disease	0.5587478461904946
25747	SRR7014184	SRR7014101	Crohn's disease	Crohn's disease	0.6498433511446602
25748	SRR7014184	SRR7014102	Crohn's disease	Crohn's disease	0.5527192939268557
25749	SRR7014184	SRR7014103	Crohn's disease	Crohn's disease	0.575096663509652
25750	SRR7014184	SRR7014110	Crohn's disease	Crohn's disease	0.5649713100426353
25751	SRR7014184	SRR7014111	Crohn's disease	Crohn's disease	0.6389044173691856
25752	SRR7014184	SRR7014112	Crohn's disease	Crohn's disease	0.5693534451541087
25753	SRR7014184	SRR7014114	Crohn's disease	Crohn's disease	0.5682111339788323
25754	SRR7014184	SRR7014115	Crohn's disease	Crohn's disease	0.6157326587424737
25755	SRR7014184	SRR7014120	Crohn's disease	Crohn's disease	0.6215891246481716
25756	SRR7014184	SRR7014121	Crohn's disease	Crohn's disease	0.6515515429952753
25757	SRR7014184	SRR7014123	Crohn's disease	Crohn's disease	0.5080164810900859
25758	SRR7014184	SRR7014124	Crohn's disease	Crohn's disease	0.5599631924968836
25759	SRR7014184	SRR7014128	Crohn's disease	Crohn's disease	0.5939479799822859
